Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8307019254,71164MD,NY,COM,10/24/2016,69,VAN,CHEVR,T,27790,27790,24890,20180531,14,14,14,352995,Manh,C,0940A,,NY,F,77,Park Ave,,0,408,h1,,YYYYY,0800A,0600P,WH,,2014,,0,99 6,69-Failure to Disp Muni Recpt,,,
7034745201,2471954,IN,PAS,10/22/2016,40,DELV,FRUEH,T,28490,0,0,20160188,1,1,1,351949,Manh,C,0749A,,NY,I,W,Pearl St,10ft N/of Broad St,0,408,e2,,YYYYYYY,,,WHITE,,0,,0,16,40-Fire Hydrant,,,
8535456820,15925MC,NY,COM,04/18/2017,38,VAN,CHEVR,T,46030,42030,58330,88880088,94,94,94,359609,T301,S,1056A,,K,O,136,Greenpoint Ave,,0,408,h1,,Y,0800A,0700P,WHITE,,2011,,0,17,38-Failure to Display Muni Rec,,,
7499983250,CSPNYC,NY,CSP,10/26/2016,40,SUBN,NISSA,T,18590,10210,10110,20180226,19,19,19,354125,T103,Q,0214P,,NY,F,245,E 80th St,,0,408,e2,,YYYYYYY,,,GREY,,2013,,2,16 7,40-Fire Hydrant,,,
8523815648,CF156P,NY,PAS,05-05-2017,20,4DSD,BUICK,T,0,0,0,20171117,40,40,40,361796,T201,H,0345P,,BX,F,2785,3rd Ave,,0,408,d,,YYYYY,0800A,0500P,BL,,0,,0,59,20A-No Parking (Non-COM),,,
8507451550,HLA3791,NY,PAS,01/19/2017,38,PICK,FORD,T,44890,45090,13310,20170106,6,6,6,363513,T101,A,0922A,,NY,O,496,Laguardia Pl,,0,408,h1,,Y,0730A,0700P,BL,,2011,,0,10,38-Failure to Display Muni Rec,,,
8480406070,XDFR87,NJ,PAS,01/24/2017,14,VAN,NISSA,T,10210,18030,18050,20170088,17,17,17,364884,T102,L,0451P,,NY,O,875,3rd Ave,,0,408,c,,Y,0400P,0700P,WHITE,,0,,0,7,14-No Standing,,,
8547506081,GUM3903,NY,PAS,05-10-2017,70,SUBN,ME/BE,T,0,0,0,20161116,61,61,61,361381,T302,D,1203P,,K,F,373,Avenue W,,0,408,j3,,YYYYYYY,,,WH,,2015,,0,34,70A-Reg. Sticker Expired (NYS),,,
8396549072,HMU5797,NY,PAS,03/20/2017,21,4DSD,ME/BE,T,56230,40930,25130,20181226,70,70,70,357093,T302,A,0846A,,K,F,35,Linden Blvd,,0,408,d1,,Y,0830A,1000A,GY,,2014,,0,31,21-No Parking (street clean),,,
8557203720,T720357C,NY,OMT,05/15/2017,20,4DSD,TOYOT,T,8390,8690,8790,20170930,114,114,114,363520,T401,J,0222P,,Q,F,36-31,33rd St,,0,408,d,,Y,0800A,0600P,BK,,2015,,0,26,20A-No Parking (Non-COM),,,
8343085220,FXM5313,NY,PAS,02/16/2017,21,4DSD,NISSA,T,75130,38330,70930,20180220,73,73,73,361895,T301,B,0838A,,K,O,477,Saratoga Ave,,0,408,d1,,Y  Y,0800A,0930A,WH,,2011,,0,28,21-No Parking (street clean),,,
1416124469,GHN9766,NY,PAS,10/14/2016,21,SUBN,KIA,S,63820,74210,74250,20170904,44,44,0,537831,BX04,0,1151A,,BX,O,1130,SEDGWICK AVENUE,,0,408,D,,BYBBYBB,1130A,0100P,WHITE,0,2016,-,0,,,,,
8478570457,A25CNM,NJ,PAS,03/24/2017,37,SUBN,TOYOT,T,34370,10810,10910,88880088,14,14,14,356525,T102,J,0212P,0202P,NY,F,347,W 30th St,,0,408,h1,,Y,0800A,0700P,RED,,0,144-3387,0,99,37-Expired Muni Meter,,,
8506154261,70950MH,NY,COM,01/30/2017,16,VAN,FORD,T,24750,23190,44890,20180731,1,1,1,362272,T105,C,0137P,0101P,NY,F,18,Leonard St,,0,408,k2,,YYYYY,0700A,0700P,WH,,2016,,0,59,16-No Std (Com Veh) Com Plate,,,
5093800193,HCD5648,NY,PAS,10-07-2016,7,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0321P,,BK,,,ATLANTIC AVE (E/B) @,LOGAN ST,0,1111,D,T,,,,GY,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
8558613461,HFE5944,NY,PAS,06/21/2017,20,SUBN,VOLKS,T,10790,5055,5190,20180421,108,108,108,365330,T401,V,0228P,,Q,F,Feb-26,50th Ave,,0,408,d,,YYYYY,0800A,0600P,TN,,2005,,0,W,20A-No Parking (Non-COM),,,
4624489822,GDL9115,NY,PAS,09/30/2016,36,SUBN,MAZDA,V,0,0,0,0,,0,0,0,,,0253P,,MN,,,SB BROADWAY @ W 196T,H ST,0,1180,B,T,,,,GY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8522113403,1APFL7,CT,PAS,05-12-2017,37,4DSD,BMW,T,10010,18610,18630,88880088,19,19,19,365362,T103,GG,0255P,0247P,NY,F,1570,1st Ave,,20170512,408,h1,,Y,0900A,0700P,BLACK,,0,126-4896,0,57,37-Expired Muni Meter,,,
8228525618,GAV8208,NY,PAS,11-05-2016,38,SUBN,MITSU,T,56490,57690,64690,20180717,104,104,104,361864,T402,C,1047A,,Q,F,60-35,Myrtle Ave,,0,408,h1,,Y,0800A,0700P,GY,,2012,,0,30 4,38-Failure to Display Muni Rec,,,
4629115419,GMH5502,NY,PAS,01-05-2017,36,SUBN,MITSU,V,0,0,0,0,,0,0,0,,,1039A,,QN,,,NB SPRNGFLD BV. 94 A,V- 91 AV,0,1180,B,T,,,,GY,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8105543278,19604PC,NY,IRP,04/27/2017,14,DELV,VOLVO,T,55690,0,0,20180228,104,104,104,355054,T402,L,0451A,,Q,I,S,Metropolitan Ave,5ft E/of 60th St,0,408,c,,YYYYYYY,,,WHITE,,2016,,0,C,14-No Standing,,,
1416810869,GKY3426,NY,PAS,11/25/2016,21,SDN,NISSA,S,19740,9140,61090,20180306,115,115,0,600281,QW03,0,0820A,,Q,F,3907,104 STREET,,0,408,D1,,BBBBYBB,0800A,0830A,RED,0,2008,-,0,,,,,
8494351230,GDY2185,NY,PAS,12/17/2016,38,4DSD,SUBAR,T,75050,56520,43120,88888888,50,50,50,358632,T201,O,0909A,,BX,O,555,W 235th St,,0,408,h1,,Y,0900A,0700P,BLACK,,0,,0,B 21,38-Failure to Display Muni Rec,,,
8537962272,62448JM,NY,COM,05-03-2017,40,DELV,FRUEH,T,69330,0,0,88880088,77,77,77,358630,T301,C,0344P,,K,I,S,Park Pl,2ft E/of 7th Ave,0,408,e2,,YYYYYYY,,,BROWN,,2001,,0,19,40-Fire Hydrant,,,
5092817471,651RN,NY,SRF,08-01-2016,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0505P,,QN,,,QUEENS BLVD (W/B) @,39TH ST,0,1111,D,T,,,,GY,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
4632291444,HDV1772,NY,PAS,03/29/2017,36,SUBN,NISSA,V,0,40404,40404,0,,0,0,0,,,0200P,,BK,,,SB UTICA AVE @ AVE I,,0,1180,B,T,,,,BK,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8551658700,FWF2418,NY,PAS,05-06-2017,71,SUBN,NISSA,T,0,0,0,20180910,72,72,72,361784,T302,J,0651A,,K,O,126,56th St,,0,408,j6,,YYYYYYY,,,GY,,2011,,0,J,71A-Insp Sticker Expired (NYS),,,
8576304703,RMA26U,NJ,PAS,06/26/2017,38,SEDN,NISSA,T,37430,31190,32790,88880088,34,34,34,365820,T103,H,1243P,,NY,F,601,W 184th St,,0,408,h1,,Y,0930A,0700P,BLACK,,0,,0,11,38-Failure to Display Muni Rec,,,
8378513555,45155MH,NY,COM,09/17/2016,82,VAN,CHEVR,T,13820,57320,40620,20171222,49,49,49,354117,T201,X,0529A,,BX,F,2942,Boston Rd,,0,408,k1,,,,,WH,,2003,,0,E 21,82-Unaltered Commerc Vehicle,,,
4628185694,DZS6927,NY,PAS,12-12-2016,36,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,0145P,,QN,,,NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,,,,WH,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4626838959,W32CRA,NJ,PAS,11/16/2016,36,4 DR,TOYOT,V,0,40404,40404,0,,0,0,0,,,0941A,,BK,,,NB UTICA AVE @ AVE J,,0,1180,B,T,,,,GY,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8507051066,84799MG,NY,COM,01/19/2017,43,VAN,FORD,T,17250,0,0,20170531,9,9,9,362543,T101,A,1058A,,NY,I,N,E 13th St,30ft E/of Broadway,0,408,h2,,Y,0700A,0700P,BL,,2013,147-3118,0,8,43-Exp. Mtr. (Com. Mtr. Zone),,,
4624032445,DCB9067,NY,PAS,09/26/2016,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1000A,,BK,,,NB BAY PKWY @ 63RD S,T,0,1180,B,T,,,,GY,,2002,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8543350670,GRK1937,NY,PAS,04-10-2017,21,SUBN,NISSA,T,6780,10330,10380,20180908,62,62,62,354085,T302,A,1140A,,K,F,7524,17th Ave,,0,408,d1,,Y,1130A,0100A,GY,,2004,,0,27,21-No Parking (street clean),,,
4633406875,HBY5983,NY,PAS,05-04-2017,36,4DSD,SUBAR,V,0,40404,40404,0,,0,0,0,,,1230P,,BK,,,NB KINGS HWY @ AVE N,,0,1180,B,T,,,,GY,,2002,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8471513249,HLM4852,NY,PAS,10/18/2016,24,SUBN,AUDI,T,5730,5780,5880,20180905,76,76,76,361904,T302,J,0327P,,K,F,506,6th St,,0,408,d5,,YYYYYYY,,,GY,,2017,,0,C1 3,24-No Parking (exc auth veh),,,
7618491082,FSJ4232,NY,PAS,12/29/2016,20,4DSD,HYUND,T,5730,5130,5280,20170926,78,78,78,352960,T730,D,0144P,,K,F,185,6th St,,0,408,d,,YYYYY,0800A,0600P,BL,,2012,,0,04 3,20A-No Parking (Non-COM),,,
1415576208,GJU1061,NY,PAS,11-07-2016,21,P-U,GMC,S,13190,9140,61090,20170929,108,108,0,834123,QW02,0,0710A,,Q,F,39-10,63 ST,,0,408,D1,,YBBBBBB,0700A,0730A,WHITE,0,2014,-,0,,,,,
4006281985,T676224C,NY,OMT,09-06-2016,5,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0105P,,MN,,,EB 125TH ST @ PARK A,VE,0,1111,C,T,,,,BK,,2015,,0,,BUS LANE VIOLATION,,,
5096159279,AJB9850,NY,PAS,04/25/2017,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1157A,,BK,,,WB ATLANTIC AVE @ LO,GAN ST,0,1111,D,T,,,,TN,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
4626816253,GXE8730,NY,PAS,11/15/2016,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0218P,,BK,,,WB LINDEN BLVD @ SCH,ENCK AVE,0,1180,B,T,,,,MR,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8024652249,EUW5138,NY,PAS,11/15/2016,14,SUBN,LEXUS,T,26990,11840,12040,20171030,111,111,111,354064,T401,V,0240P,,Q,O,57-35,223rd St,,0,408,c,,YYYYYYY,,,BK,,2007,,0,Y 41,14-No Standing,,,
1418122427,6H86J,NY,OMT,01/13/2017,21,TAXI,TOYOT,S,32930,59430,34880,20170930,66,66,0,515308,KS12,0,0747A,,K,F,103,DITMAS AVE,,0,408,D1,,YYYYYYB,0730A,0800A,YELLO,0,0,-,0,,,,,
8524711371,HER3021,NY,PAS,04-10-2017,74,4DSD,VOLKS,T,20890,30620,53920,20180105,45,45,45,358145,T201,O,0720A,,BX,O,1180,Commerce Ave,,0,408,j2,,YYYYYYY,,,BL,,2004,,0,D,74-Missing Display Plate,,,
5095795577,EWB2460,NY,PAS,03/29/2017,7,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,1130A,,QN,,,BORDEN AVE (E/B) @ G,REENPOINT AVE,0,1111,D,T,,,,WH,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
8553408980,HLM6859,NY,PAS,05/28/2017,14,SUBN,KIA,T,19540,0,0,20180928,110,110,110,356236,T401,L,1034A,,Q,I,W,102nd St,15ft S/of Nicolls Av,0,408,c,,YYYYYYY,,,GY,,2014,,0,J,14-No Standing,,,
8034440589,R15GZN,NJ,PAS,09/26/2016,38,SUBN,FORD,T,76950,20620,31720,88888888,43,43,43,363511,T201,I,0157P,,BX,F,1464,Westchester Ave,,0,408,h1,,Y,0830A,0700P,WHITE,,0,,0,03 2,38-Failure to Display Muni Rec,,,
4623638005,EES2555,NY,PAS,09/20/2016,36,4DSD,MAZDA,V,0,0,0,0,,0,0,0,,,1215P,,ST,,,WB TRAVIS AV NEHRING,AV - STEINWAY AV,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8576202610,14776JZ,NY,COM,06/16/2017,20,VAN,CHEVR,T,18510,45590,16400,20190228,19,19,19,365895,T103,EE,1037A,,NY,O,530,E 76th St,,0,408,d,,Y,0700A,0700P,WH,,2006,,0,1,20-No Parking (Com Plate),,,
8206515951,HCS6217,NY,PAS,08/22/2016,20,SUBN,ROVER,T,6390,0,0,20171113,114,114,114,363042,T401,V,0647P,,Q,I,W,19th St,5ft N/of 24th Ave,0,408,d,,YYYYYYY,,,BK,,2016,,0,P 41,20A-No Parking (Non-COM),,,
8539282562,ECN5535,NY,PAS,06-12-2017,40,SUBN,PORSC,T,83430,75130,50830,20171002,73,73,73,357052,T301,M,0626A,,K,F,257,Sumpter St,,0,408,e2,,YYYYYYY,,,BK,,2009,,3,W,40-Fire Hydrant,,,
8483003740,75075JX,NY,COM,01/25/2017,69,VAN,CHEVR,T,34650,10410,10510,88888888,14,14,14,351311,T106,N,0315P,,NY,F,37,W 44th St,,0,408,h1,,YYYYY,0700A,0600P,WHITE,,2007,,0,2,69-Failure to Disp Muni Recpt,,,
8084570535,48768JZ,NY,COM,11/14/2016,14,VAN,FORD,T,18990,0,0,88888888,23,23,23,353069,T103,P,1130A,,NY,I,N,E 101st St,20ft E/of 5th Ave,0,408,c,,YYYYYYY,,,WHITE,,2009,,0,CC1,14-No Standing,,,
7401569814,HJW5371,NY,PAS,12/15/2016,16,SUBN,JEEP,T,23020,25800,25830,20181026,40,40,40,361787,T201,R,0751A,,BX,F,250,Cypress Ave,,0,408,k2,,Y,0700A,0700P,GY,,2005,,0,J 21,16A-No Std (Com Veh) Non-COM,,,
8526269951,T701073C,NY,OMT,05/29/2017,46,4DSD,HYUND,T,42820,27870,29320,20180430,52,52,52,363511,T201,I,1239P,,BX,F,3480,Jerome Ave,,0,408,f1,,YYYYYYY,,,GY,,2016,,0,31,46A-Double Parking (Non-COM),,,
8159011570,HBB4847,NY,PAS,11-07-2016,46,4DSD,TOYOT,T,41330,0,0,20171222,83,83,83,345228,T301,X,0653A,,K,I,S,Flushing Ave,2ft W/of Nostrand Av,0,408,f1,,,,,BK,,2008,,0,09 3,46A-Double Parking (Non-COM),,,
8164558000,HCF8369,NY,PAS,11-03-2016,71,SUBN,CHEVR,T,35080,26230,19630,20171011,70,70,70,363034,T302,P,0302P,,K,O,316,E 7th St,,0,408,j6,,YYYYYYY,,,WH,,2015,,0,31 3,71A-Insp Sticker Expired (NYS),,,
5093039494,GSV3098,NY,PAS,08/15/2016,7,PICK,GMC,V,0,0,0,0,,0,0,0,,,0815A,,ST,,,ARTHUR KILL RD (W/B),@ RICHMOND AVE,0,1111,D,T,,,,BK,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
1417105033,HFN8052,NY,PAS,04/17/2017,74,SUBN,CHRYS,P,13430,30430,48430,20180328,75,75,75,955473,75,0,0615P,,K,F,3408,ATLANTIC AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,1999,-,0,,,,,
8522118516,81010MH,NY,COM,06-06-2017,14,DELV,MITSU,T,18570,0,0,20180331,19,19,19,365362,T103,GG,0119P,,NY,I,N,E 79th St,80ft E/of York Ave,0,408,c,,Y,0700A,0700P,WH,,2007,,0,1,14-No Standing,,,
8470817061,HGK5339,NY,PAS,08/20/2016,40,SUBN,HONDA,T,0,0,0,20180326,48,48,48,355594,T201,S,0642A,,BX,I,E,Prospect Ave,0ft N/of Oakland Pl,0,408,e2,,YYYYYYY,,,GY,,2013,,6,48 2,40-Fire Hydrant,,,
7047062397,HKB1613,NY,PAS,09-11-2016,71,4DSD,HONDA,T,28990,29890,31490,20180829,7,7,7,362632,T101,D,1228P,,NY,F,100,Pitt St,,0,408,j6,,,,,WH,,2008,,0,18 1,71-Insp. Sticker Missing (NYS,,,
7491079118,GZL5117,NY,PAS,08/17/2016,21,4DSD,MITSU,T,19340,18840,19040,20170619,102,102,102,357098,T402,A,0838A,,Q,F,96-07,101st Ave,,0,408,d1,,Y,0830A,0900A,WH,,2015,,0,39 4,21-No Parking (street clean),,,
8201020686,GDM2478,NY,PAS,07-05-2016,14,4DSD,TOYOT,T,8390,12065,7540,20161206,114,114,114,355126,T401,V,0640P,,Q,F,25-55,33rd St,,0,408,c,,YYYYY,0400P,0700P,WH,,2010,,0,T 41,14-No Standing,,,
8438524837,52985MD,NY,COM,11-03-2016,37,VAN,CHEVR,T,13610,36010,36030,20170831,26,26,26,361022,T103,H,1102A,1053A,NY,F,2881,Broadway,,0,408,h1,,Y,0900A,0700P,WH,,2005,121-8193,0,43 7,37-Expired Muni Meter,,,
4635251020,GVJ7866,NY,PAS,06/19/2017,36,SUBN,LINCO,V,0,0,0,0,,0,0,0,,,0931A,,QN,,,WB QUEENS BLVD @ 36T,H ST,0,1180,B,T,,,,BK,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7373255383,JZA6584,PA,PAS,01-09-2017,14,SUBN,DODGE,T,17510,10110,26800,20170188,13,13,13,330347,T108,H,0314P,,NY,F,320,E 26th St,,0,408,c,,YYYYY,0800A,0600P,GREY,,0,,0,2,14-No Standing,,,
8478363695,HGF1833,NY,PAS,02/21/2017,38,4DSD,HYUND,T,9090,8590,8690,20180424,115,115,115,363032,T401,Q,0126P,,Q,O,35-57,38th St,,0,408,h1,,Y,0900A,0700P,GY,,0,,0,24,38-Failure to Display Muni Rec,,,
7310296278,GUP8617,NY,PAS,11/22/2016,70,SUBN,LEXUS,T,35430,14580,14630,20161120,61,61,61,362175,T302,F,1009A,,K,F,2037,E 14th St,,0,408,j3,,YYYYYYY,,,WH,,2015,,0,33 3,70A-Reg. Sticker Expired (NYS),,,
8496405370,HFB4385,NY,PAS,03-12-2017,23,SUBN,AUDI,T,10210,17870,17890,20180419,17,17,17,358871,T506,G,0928A,,NY,F,710,3rd Ave,,0,408,d2,,YYYYYYY,,,WH,,2016,,0,5,23-No Parking (taxi stand),,,
8022994650,FBX9045,NY,PAS,08/23/2016,70,4DSD,CADIL,T,38330,12130,86030,20160817,71,71,71,363128,T302,K,0121P,,K,F,702,E New York Ave,,0,408,j3,,YYYYYYY,,,GOLD,,2008,,0,35 3,70A-Reg. Sticker Expired (NYS),,,
8511552169,XEEF94,NJ,PAS,02/27/2017,50,REFG,FORD,T,0,0,0,20170088,19,19,19,356261,T103,F,0829A,,NY,I,E,3rd Ave,0ft S/of E 95th St,0,408,e5,,YYYYYYY,,,WHITE,,0,,0,26,50-Crosswalk,,,
8102521090,49900JG,NY,COM,11-07-2016,42,DELV,GMC,T,17390,13610,27800,88888888,13,13,13,359616,T102,J,0214P,,NY,F,16,E 20th St,,0,408,h1,,YYYYY,0800A,0700P,BROWN,,1988,145-4498,0,05 6,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
8519516269,49334KA,NY,COM,06/16/2017,17,DELV,FORD,T,21190,37070,37130,88880088,33,33,33,364888,T103,I,0314P,,NY,O,161,Fort Washington Ave,,0,408,c4,,YYYYYYY,,,WHITE,,2009,,0,24,17-No Stand (exc auth veh),,,
7809894985,LXQ907,SC,PAS,11/23/2016,46,SUBN,CHRYS,T,18710,45590,22640,20160088,19,19,19,356243,T103,M,0407P,,NY,F,510,E 86th St,,0,408,f1,,,,,SILVE,,0,,0,C 77,46A-Double Parking (Non-COM),,,
8548304613,ATH7812,NY,PAS,05-02-2017,71,4DSD,HONDA,T,8680,6380,6480,20170822,66,66,66,364896,T302,I,0456P,,K,O,1301,42nd St,,0,408,j6,,YYYYYYY,,,BL,,2003,,0,1,71A-Insp Sticker Expired (NYS),,,
8146521319,XBVX40,NJ,PAS,11-04-2016,68,VAN,FORD,T,70430,70428,93430,88888888,84,84,84,358173,T301,A,0844A,,K,O,2,Pierrepont St,,0,408,a1,,,,,WHITE,,0,,0,05 3,68-Not Pkg. Comp. w Psted Sign,,,
8200516325,GCU8568,NY,PAS,09/30/2016,40,SUBN,CHEVR,T,18890,39010,11440,88888888,110,110,110,331965,T401,N,0608P,,Q,O,53-11,96th St,,0,408,e2,,YYYYYYY,,,RED,,0,,0,F-PM,40-Fire Hydrant,,,
8016437035,EEC4501,NC,PAS,01/27/2017,21,4DSD,KIA,T,52320,73420,38525,88880088,43,43,43,363945,T202,D,1208P,,BX,O,1171,Morrison Ave,,0,408,d1,,Y  Y,1130A,0100P,WHITE,,0,,0,03 2,21-No Parking (street clean),,,
8551810741,HFD3508,NY,PAS,06-09-2017,38,4DSD,AUDI,T,72430,5580,5680,20180302,78,78,78,365310,T302,A,0926A,,K,F,263,Prospect Ave,,0,408,h1,,Y,0900A,0700P,WHITE,,2003,,0,59,38-Failure to Display Muni Rec,,,
8048692272,APP770T,NJ,PAS,07/13/2016,69,DELV,INTER,T,17410,13610,27800,88888888,13,13,13,356521,T102,A,0808A,,NY,O,27,E 21st St,,0,408,h1,,Y,0800A,0600P,WHITE,,0,,0,G 17,69-Failure to Disp Muni Recpt,,,
8522919240,HFX6735,NY,OMS,05-10-2017,20,4DSD,MAZDA,T,0,0,0,20170930,48,48,48,330234,T201,S,0923A,,BX,F,817,E 180th St,,0,408,d,,Y,0700A,0700P,GY,,2016,,0,K,20A-No Parking (Non-COM),,,
8488112130,HLD3666,NY,PAS,02/25/2017,14,4DSD,FORD,T,8940,8440,8590,20181207,114,114,114,357054,T401,L,0950A,,Q,O,34-29,37th St,,0,408,c,,YYYYYYY,,,BL,,1998,,0,G,14-No Standing,,,
4634961131,HKB9290,NY,PAS,06-12-2017,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0815A,,BK,,,NB SHORE RD @ 83RD S,T,0,1180,B,T,,,,GY,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4632266802,GEX7406,NY,PAS,03/29/2017,36,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,0522P,,MN,,,NB AMSTERDAM AVE @ W,130TH ST,0,1180,B,T,,,,BL,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8483071228,42154ME,NY,COM,03/18/2017,69,VAN,FORD,T,10810,34510,34530,20181231,14,14,14,356484,T106,P,1251P,,NY,F,550,8th Ave,,0,408,h1,,Y,0700A,0700P,WHITE,,2006,,0,16,69-Failure to Disp Muni Recpt,,,
8052022678,3664603,NH,PAS,11-04-2016,14,4DSD,HONDA,T,37370,0,0,20170188,34,34,34,363498,T103,GG,0112P,,NY,I,S,W 181st St,10ft W/of Broadway,0,408,c,,YYYYYYY,,,GREY,,0,,0,05 7,14-No Standing,,,
8286539990,95900MB,NY,COM,09-07-2016,69,VAN,CHEVR,T,17810,25390,27790,88888888,14,14,14,358658,T106,F,1018A,,NY,F,41,E 41st St,,0,408,h1,,Y,0700A,0700P,WHITE,,2011,,0,01 6,69-Failure to Disp Muni Recpt,,,
7049178792,FZL5687,NY,PAS,02/25/2017,20,SUBN,HONDA,T,61090,0,0,20180405,110,110,110,364844,T401,H,1233P,,Q,I,S,Roosevelt Ave,8ft E/of 91st St,0,408,d,,YYYYYYY,,,BL,,0,,0,18,20A-No Parking (Non-COM),,,
8378553152,HAL2873,NY,PAS,01/26/2017,21,SUBN,JEEP,T,0,0,0,20171028,44,44,44,363542,T201,D,0952A,,BX,I,N,E 171st St,40ft E/of Townsend A,0,408,d1,,Y  Y,0930A,1100A,LTG,,1997,,0,11,21-No Parking (street clean),,,
1419126325,HKW3346,NY,PAS,02/18/2017,21,SDN,NISSA,S,40930,18730,60830,20180919,71,71,0,556771,KN17,0,0746A,,K,F,580,FLATBUSH AVE,,0,408,D1,,YYYYYYB,0730A,0800A,WHITE,0,2009,-,0,,,,,
5096998680,HFE5366,NY,PAS,06/18/2017,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0614P,,QN,,,HORACE HARDING EXPWY,(W/B) @ UTOPIA PKWY,0,1111,D,T,,,,TN,,0,,0,,FAILURE TO STOP AT RED LIGHT,,,
8259540691,S847975,IL,PAS,10-11-2016,38,SUBN,DODGE,T,51090,45590,17340,20161288,102,102,102,363523,T402,H,0144P,,Q,F,84-04,Jamaica Ave,,0,408,h1,,Y,0900A,0700P,OTHER,,0,,0,33 4,38-Failure to Display Muni Rec,,,
8253572049,GAW6461,NY,PAS,01-10-2017,37,SUBN,TOYOT,T,22640,0,0,20180727,107,107,107,361354,T402,A,0924A,0915A,Q,I,N,139th St,15ft E/of Hillside A,0,408,h1,,Y,0900A,0700P,GY,,2016,408-1844,0,11,37-Expired Muni Meter,,,
8530222568,F94GTX,NJ,PAS,06/14/2017,46,4DSD,VOLVO,T,18120,28380,28410,88880088,47,47,47,365351,T201,C,1245P,,BX,O,3997,Carpenter Ave,,0,408,f1,,YYYYYYY,,,SILVE,,0,,0,1,46A-Double Parking (Non-COM),,,
8478004725,5J60B,NY,OMT,01-06-2017,50,TAXI,FORD,T,0,0,0,20170331,14,14,14,364006,T102,H,1230P,,NY,I,W,7th Ave,0ft N/of W 33rd St,0,408,e5,,YYYYYYY,,,YELLO,,2013,,0,99,50-Crosswalk,,,
8495606641,68465ME,NY,COM,04-06-2017,38,DELV,INTER,T,10610,34230,34250,20170831,13,13,13,365368,T102,G,0105P,,NY,F,239,7th Ave,,0,408,h1,,Y,0900A,0700P,WH,,1997,,0,99,38-Failure to Display Muni Rec,,,
8511160917,HGZ1175,NY,PAS,04/13/2017,46,4DSD,ME/BE,T,13510,0,0,20180515,32,32,32,353406,T103,AA,0704A,,NY,I,E,Bradhurst Ave,20ft S/of W 145th St,0,408,f1,,YYYYYYY,,,BK,,2012,,0,K,46A-Double Parking (Non-COM),,,
8176529953,EZP171,MA,PAS,10/29/2016,20,SUBN,FORD,T,35180,14580,14630,88880188,62,62,62,361308,T302,C,1229P,,K,F,2066,E 9th St,,0,408,d,,YYYYYYY,,,RED,,0,,0,15 3,20A-No Parking (Non-COM),,,
8527910925,16998SH,NY,SCL,04/25/2017,14,BUS,CHEVR,T,36420,0,0,20171231,40,40,40,364862,T201,K,0126P,,BX,I,W,Grand Concourse,5ft S/of E 151st St,0,408,c,,YYYYYYY,,,YW,,2013,,0,35,14-No Standing,,,
